id,dataset_id,full_disk_image_id,crop_filename,storage_bucket,storage_path,full_disk_filename,crop_index,date_obs,z_class,p_class,c_class,mcintosh_full,pred_z,pred_p,pred_c,pred_mcintosh_full,noaa,lat,lon,carrington_lo,extension_ll,area,mag_class,num_spots_srs,orig_w,orig_h,square_size,yolo_conf
24f6ae87-3d74-5bc9-aa71-59cfd015a0f4,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f14c1b10-ab38-5008-8348-726a611b4a05,hmi_20241006_0000_3842_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241006_0000_3842_2.png,hmi_20241006.png,2,2024-10-06,E,k,c,Ekc,C,r,c,Crc,3842,-14.0,35.0,179.0,11.0,1040.0,Beta-Gamma-Delta,29,113,109,224,0.8329508304595947
b286c5d0-8f3f-54ec-8426-115f09201a69,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f14c1b10-ab38-5008-8348-726a611b4a05,hmi_20241006_0000_3841_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241006_0000_3841_3.png,hmi_20241006.png,3,2024-10-06,D,a,i,Dai,C,x,o,Cxo,3841,13.0,50.0,194.0,9.0,50.0,Beta-Gamma,10,87,84,224,0.6850931644439697
c35861cd-ff4b-5ccc-a70c-f229674502af,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f14c1b10-ab38-5008-8348-726a611b4a05,hmi_20241006_0000_3844_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241006_0000_3844_4.png,hmi_20241006.png,4,2024-10-06,E,k,c,Ekc,E,x,c,Exc,3844,-15.0,57.0,201.0,11.0,840.0,Beta-Gamma,17,109,99,224,0.6392961144447327
a9ea76fc-3648-5e31-bc59-719ec0fea9fd,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f14c1b10-ab38-5008-8348-726a611b4a05,hmi_20241006_0000_3843_5.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241006_0000_3843_5.png,hmi_20241006.png,5,2024-10-06,D,s,o,Dso,E,x,o,Exo,3843,-9.0,68.0,212.0,8.0,130.0,Beta-Gamma,7,106,93,224,0.3897828459739685
eca99e2c-76f5-55ab-8e0e-0020023fb7e3,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,dac15fa6-d939-5103-9774-13fa5ae7cd4f,hmi_20241007_0000_3849_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241007_0000_3849_0.png,hmi_20241007.png,0,2024-10-07,D,k,i,Dki,E,x,c,Exc,3849,-6.0,-37.0,93.0,9.0,350.0,Beta-Gamma,22,117,87,224,0.8193966150283813
0bf1daa9-3884-56be-9ef3-e590da7053c5,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,dac15fa6-d939-5103-9774-13fa5ae7cd4f,hmi_20241007_0000_3848_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241007_0000_3848_1.png,hmi_20241007.png,1,2024-10-07,D,k,i,Dki,C,h,o,Cho,3848,13.0,-14.0,116.0,6.0,900.0,Beta-Delta,16,86,113,224,0.6973447203636169
108349a8-1e31-577b-8367-cb904f39632c,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,dac15fa6-d939-5103-9774-13fa5ae7cd4f,hmi_20241007_0000_3842_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241007_0000_3842_2.png,hmi_20241007.png,2,2024-10-07,E,k,i,Eki,C,r,c,Crc,3842,-16.0,50.0,180.0,12.0,460.0,Beta-Gamma-Delta,23,137,127,224,0.5862065553665161
0a169ebf-6c1f-5a5f-bb38-e353d1a23612,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6341b6a8-5539-5e1d-802b-4d34ea5ca921,hmi_20241008_0000_3849_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241008_0000_3849_0.png,hmi_20241008.png,0,2024-10-08,D,k,i,Dki,D,r,i,Dri,3849,-7.0,-23.0,94.0,8.0,250.0,Beta-Gamma,20,134,86,224,0.77835613489151
8be3678e-ac4d-547a-88d2-3775c8aeee1d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6341b6a8-5539-5e1d-802b-4d34ea5ca921,hmi_20241008_0000_3842_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241008_0000_3842_1.png,hmi_20241008.png,1,2024-10-08,E,k,i,Eki,E,r,i,Eri,3842,-15.0,63.0,180.0,11.0,730.0,Beta-Gamma,10,77,100,224,0.733949601650238
923f7e21-c3bd-5cff-bfc4-06a7da4689d2,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6341b6a8-5539-5e1d-802b-4d34ea5ca921,hmi_20241008_0000_3848_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241008_0000_3848_2.png,hmi_20241008.png,2,2024-10-08,D,k,i,Dki,C,r,o,Cro,3848,13.0,-1.0,116.0,8.0,770.0,Beta-Gamma-Delta,28,88,102,224,0.6955946087837219
8ace5ffe-8a09-5772-8932-538519ae56b7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6341b6a8-5539-5e1d-802b-4d34ea5ca921,hmi_20241008_0000_3852_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241008_0000_3852_3.png,hmi_20241008.png,3,2024-10-08,D,h,o,Dho,H,x,x,Hxx,3852,-12.0,-67.0,50.0,10.0,250.0,Beta,3,84,81,224,0.5260419249534607
e13391ce-1b18-5144-a6f3-49a519ed4786,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b69823f6-4301-56c3-ab1f-bf2d0b70cd00,hmi_20241009_0000_3852_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241009_0000_3852_0.png,hmi_20241009.png,0,2024-10-09,D,k,o,Dko,D,r,o,Dro,3852,-14.0,-54.0,50.0,10.0,350.0,Beta,8,91,87,224,0.8442543745040894
5bed5098-e09b-597c-bef1-664e0e695064,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b69823f6-4301-56c3-ab1f-bf2d0b70cd00,hmi_20241009_0000_3848_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241009_0000_3848_1.png,hmi_20241009.png,1,2024-10-09,D,k,i,Dki,C,r,o,Cro,3848,12.0,11.0,115.0,6.0,600.0,Beta-Gamma-Delta,14,80,100,224,0.7716611623764038
c380685f-8b41-51ae-aa90-b49c3d7ff626,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b69823f6-4301-56c3-ab1f-bf2d0b70cd00,hmi_20241009_0000_3849_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241009_0000_3849_2.png,hmi_20241009.png,2,2024-10-09,D,k,i,Dki,B,x,c,Bxc,3849,-7.0,-13.0,91.0,8.0,310.0,Beta-Gamma,24,135,100,224,0.6804506778717041
cf1656bf-2712-537c-9ed0-99700b7d6f0b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3a0ae8c-4dca-5e5e-9c1c-5d6e38115be2,hmi_20241010_0000_3848_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241010_0000_3848_0.png,hmi_20241010.png,0,2024-10-10,D,k,i,Dki,H,r,x,Hrx,3848,12.0,25.0,116.0,6.0,600.0,Beta-Gamma-Delta,14,76,92,224,0.8400728702545166
63c56a5e-b5e0-5ff2-a0c1-5675dcacdc99,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3a0ae8c-4dca-5e5e-9c1c-5d6e38115be2,hmi_20241010_0000_3852_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241010_0000_3852_1.png,hmi_20241010.png,1,2024-10-10,D,k,i,Dki,E,r,i,Eri,3852,-14.0,-40.0,51.0,10.0,350.0,Beta-Gamma,8,117,112,224,0.6756206154823303
35ce55af-4697-52fc-a974-7db675e0d288,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a3a0ae8c-4dca-5e5e-9c1c-5d6e38115be2,hmi_20241010_0000_3849_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241010_0000_3849_2.png,hmi_20241010.png,2,2024-10-10,E,a,i,Eai,D,r,c,Drc,3849,-7.0,2.0,93.0,11.0,240.0,Beta-Gamma,18,135,103,224,0.5942439436912537
d9c8da91-c89e-5f71-9a62-6cf4e054ebc2,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,9fbb1b60-ccf2-5ffa-b9b8-c2273d503746,hmi_20241011_0000_3848_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241011_0000_3848_0.png,hmi_20241011.png,0,2024-10-11,D,k,i,Dki,H,x,x,Hxx,3848,13.0,39.0,117.0,6.0,600.0,Beta-Gamma-Delta,20,78,86,224,0.7733383178710938
a94d177f-601e-5d65-aa80-b240c4a453c2,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,9fbb1b60-ccf2-5ffa-b9b8-c2273d503746,hmi_20241011_0000_3849_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241011_0000_3849_1.png,hmi_20241011.png,1,2024-10-11,D,a,i,Dai,D,x,c,Dxc,3849,-6.0,16.0,94.0,9.0,240.0,Beta-Gamma,25,123,110,224,0.7393010258674622
3a3f89dc-84e8-5b87-86d0-719645fb525e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,9fbb1b60-ccf2-5ffa-b9b8-c2273d503746,hmi_20241011_0000_3852_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241011_0000_3852_2.png,hmi_20241011.png,2,2024-10-11,E,k,i,Eki,B,x,c,Bxc,3852,-10.0,-26.0,52.0,11.0,360.0,Beta-Gamma,20,114,113,224,0.6080067157745361
2a928422-3317-5a14-9778-ba0e57a15b7a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,9fbb1b60-ccf2-5ffa-b9b8-c2273d503746,hmi_20241011_0000_3854_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241011_0000_3854_3.png,hmi_20241011.png,3,2024-10-11,D,a,i,Dai,E,r,c,Erc,3854,-5.0,-34.0,44.0,8.0,150.0,Beta-Gamma,20,119,102,224,0.4552685916423797
e874d9c7-1ca5-5fde-a43c-b1c05e17ff1f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,55d1c659-8dfb-5898-b863-3eb693787d4e,hmi_20241012_0000_3848_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241012_0000_3848_0.png,hmi_20241012.png,0,2024-10-12,D,k,o,Dko,D,r,o,Dro,3848,13.0,53.0,117.0,7.0,600.0,Beta-Gamma,14,66,103,224,0.8262266516685486
cc02fd08-b6d1-524d-8b6a-04fe99acaa30,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,55d1c659-8dfb-5898-b863-3eb693787d4e,hmi_20241012_0000_3849_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241012_0000_3849_1.png,hmi_20241012.png,1,2024-10-12,D,a,i,Dai,D,x,c,Dxc,3849,-7.0,30.0,94.0,9.0,200.0,Beta-Gamma,19,110,113,224,0.7291333675384521
d45862dd-0c38-57ee-8788-c8608377914a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,55d1c659-8dfb-5898-b863-3eb693787d4e,hmi_20241012_0000_3854_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241012_0000_3854_2.png,hmi_20241012.png,2,2024-10-12,D,a,i,Dai,E,r,i,Eri,3854,-4.0,-20.0,44.0,8.0,210.0,Beta-Gamma,17,121,90,224,0.5810414552688599
dc597392-dacc-5d93-896a-481ab48bc3d6,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,55d1c659-8dfb-5898-b863-3eb693787d4e,hmi_20241012_0000_3852_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241012_0000_3852_3.png,hmi_20241012.png,3,2024-10-12,E,h,i,Ehi,C,x,i,Cxi,3852,-9.0,-12.0,52.0,11.0,320.0,Beta-Gamma,16,122,103,224,0.4051985442638397
9e538848-2b7c-589e-9e9a-fe8930a1dc0a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6e153aa0-97e1-5b50-9a3e-0bbfbfc0743b,hmi_20241013_0000_3848_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241013_0000_3848_1.png,hmi_20241013.png,1,2024-10-13,D,k,o,Dko,D,r,o,Dro,3848,14.0,67.0,118.0,6.0,370.0,Beta-Gamma,4,63,107,224,0.700287938117981
a0468293-74a9-5660-8da3-b90138c3a293,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6e153aa0-97e1-5b50-9a3e-0bbfbfc0743b,hmi_20241013_0000_3849_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241013_0000_3849_2.png,hmi_20241013.png,2,2024-10-13,D,a,i,Dai,D,x,c,Dxc,3849,-7.0,44.0,95.0,9.0,200.0,Beta-Gamma,19,92,82,224,0.6726877689361572
8077d31b-356e-5485-8189-2d24e3639323,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6e153aa0-97e1-5b50-9a3e-0bbfbfc0743b,hmi_20241013_0000_3854_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241013_0000_3854_3.png,hmi_20241013.png,3,2024-10-13,D,a,i,Dai,E,x,c,Exc,3854,-5.0,-7.0,45.0,10.0,140.0,Beta-Gamma,11,127,92,224,0.6299172639846802
1b73ebc0-fc51-5dfe-adf8-fcab8095fc2e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6e153aa0-97e1-5b50-9a3e-0bbfbfc0743b,hmi_20241013_0000_3852_5.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241013_0000_3852_5.png,hmi_20241013.png,5,2024-10-13,D,k,i,Dki,B,x,c,Bxc,3852,-11.0,2.0,53.0,10.0,260.0,Beta-Delta,8,116,101,224,0.3773595690727234
1fba5bdc-5416-57e8-911d-3bfa1bb34ff7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b5ab5d0e-bf62-5a7d-843a-b486ce4b3a11,hmi_20241014_0000_3855_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241014_0000_3855_0.png,hmi_20241014.png,0,2024-10-14,C,s,o,Cso,C,x,o,Cxo,3855,14.0,33.0,71.0,3.0,20.0,Beta,4,76,53,224,0.8165697455406189
432510cb-38b9-56a6-b1de-403c4969c16e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b5ab5d0e-bf62-5a7d-843a-b486ce4b3a11,hmi_20241014_0000_3849_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241014_0000_3849_1.png,hmi_20241014.png,1,2024-10-14,D,a,i,Dai,D,x,c,Dxc,3849,-6.0,56.0,94.0,5.0,240.0,Beta,5,73,80,224,0.8072302937507629
b9cb9fb2-85af-5642-bc26-8d8f04deda41,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b5ab5d0e-bf62-5a7d-843a-b486ce4b3a11,hmi_20241014_0000_3854_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241014_0000_3854_2.png,hmi_20241014.png,2,2024-10-14,E,k,i,Eki,C,x,c,Cxc,3854,-4.0,5.0,43.0,11.0,260.0,Beta-Gamma,15,127,92,224,0.6843617558479309
d815cf56-c9b7-59df-889d-a12a8f1a7dd7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b5ab5d0e-bf62-5a7d-843a-b486ce4b3a11,hmi_20241014_0000_3852_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241014_0000_3852_3.png,hmi_20241014.png,3,2024-10-14,D,k,i,Dki,D,x,i,Dxi,3852,-10.0,15.0,53.0,10.0,300.0,Beta-Gamma,8,108,101,224,0.4782608449459076
7a288d54-a0f3-57dd-9595-7d9f3acac6da,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f9b7c038-59a9-59ef-921c-307998262468,hmi_20241015_0000_3858_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241015_0000_3858_0.png,hmi_20241015.png,0,2024-10-15,C,a,o,Cao,H,r,x,Hrx,3858,-15.0,-61.0,324.0,6.0,20.0,Beta,3,44,46,224,0.7009499073028564
eecd69c8-f231-59ce-9e44-bedfcdf9ca91,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f9b7c038-59a9-59ef-921c-307998262468,hmi_20241015_0000_3857_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241015_0000_3857_1.png,hmi_20241015.png,1,2024-10-15,C,a,o,Cao,H,r,x,Hrx,3857,-9.0,-66.0,319.0,6.0,30.0,Beta,3,65,58,224,0.6736443638801575
ef3e0244-a1b5-514f-9122-09314c929df6,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f9b7c038-59a9-59ef-921c-307998262468,hmi_20241015_0000_3852_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241015_0000_3852_2.png,hmi_20241015.png,2,2024-10-15,D,k,i,Dki,E,a,c,Eac,3852,-10.0,23.0,48.0,9.0,360.0,Beta-Gamma,15,138,105,224,0.6462879180908203
2de553e8-45d5-55ff-8e4e-a0f677045210,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f9b7c038-59a9-59ef-921c-307998262468,hmi_20241015_0000_3855_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241015_0000_3855_3.png,hmi_20241015.png,3,2024-10-15,C,r,o,Cro,H,r,x,Hrx,3855,16.0,48.0,73.0,5.0,20.0,Beta,6,77,53,224,0.6005949974060059
92ef6b88-322f-5ee3-a674-7a8476c5873d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f9b7c038-59a9-59ef-921c-307998262468,hmi_20241015_0000_3849_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241015_0000_3849_4.png,hmi_20241015.png,4,2024-10-15,H,a,x,Hax,H,r,x,Hrx,3849,-6.0,68.0,93.0,5.0,230.0,Alpha,4,56,64,224,0.4825913906097412
09044d8e-6a19-5913-ad37-95e83708e349,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,596865b5-ce7a-5a47-9d22-18f85894aae9,hmi_20241016_0000_3857_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241016_0000_3857_0.png,hmi_20241016.png,0,2024-10-16,C,a,o,Cao,C,x,o,Cxo,3857,-9.0,-52.0,320.0,6.0,90.0,Beta,3,82,62,224,0.884404718875885
39db1505-10b1-5a29-a1a5-8c27fe4627d9,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,596865b5-ce7a-5a47-9d22-18f85894aae9,hmi_20241016_0000_3858_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241016_0000_3858_1.png,hmi_20241016.png,1,2024-10-16,C,a,o,Cao,A,x,x,Axx,3858,-15.0,-47.0,325.0,5.0,40.0,Beta,3,45,46,224,0.8357565402984619
c0d60342-76d7-5b14-87c7-4ea7601c46f6,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,596865b5-ce7a-5a47-9d22-18f85894aae9,hmi_20241016_0000_3859_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241016_0000_3859_2.png,hmi_20241016.png,2,2024-10-16,D,s,o,Dso,H,x,x,Hxx,3859,-14.0,-25.0,346.0,3.0,40.0,Beta,5,75,62,224,0.7906548976898193
e5a84025-1c23-58d9-9a8c-9fedc4ae8d7e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,596865b5-ce7a-5a47-9d22-18f85894aae9,hmi_20241016_0000_3854_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241016_0000_3854_3.png,hmi_20241016.png,3,2024-10-16,E,k,i,Eki,E,r,c,Erc,3854,-5.0,33.0,45.0,13.0,340.0,Beta-Gamma,15,133,112,224,0.6900820136070251
1cacc67f-9108-5d6a-84d1-079a3537268a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,596865b5-ce7a-5a47-9d22-18f85894aae9,hmi_20241016_0000_3856_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241016_0000_3856_4.png,hmi_20241016.png,4,2024-10-16,A,x,x,Axx,H,x,x,Hxx,3856,9.0,-9.0,3.0,1.0,10.0,Alpha,1,83,49,224,0.517705500125885
c354f9a8-6805-57da-8d48-abcd4503ff1b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b3d0688e-7f01-5597-ab0a-0bac865f2ce1,hmi_20241017_0000_3857_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241017_0000_3857_0.png,hmi_20241017.png,0,2024-10-17,D,s,o,Dso,A,x,x,Axx,3857,-7.0,-38.0,320.0,9.0,100.0,Beta,2,96,63,224,0.8591370582580566
cd4655cd-914f-51b9-8737-787c929c88f7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b3d0688e-7f01-5597-ab0a-0bac865f2ce1,hmi_20241017_0000_3859_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241017_0000_3859_1.png,hmi_20241017.png,1,2024-10-17,D,a,o,Dao,C,x,o,Cxo,3859,-12.0,-11.0,347.0,5.0,60.0,Beta,5,92,57,224,0.8526418805122375
f0d24f98-c789-5f83-a7b0-4add27857a1b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b3d0688e-7f01-5597-ab0a-0bac865f2ce1,hmi_20241017_0000_3856_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241017_0000_3856_2.png,hmi_20241017.png,2,2024-10-17,D,a,i,Dai,D,r,c,Drc,3856,10.0,5.0,3.0,7.0,150.0,Beta-Gamma-Delta,18,104,71,224,0.8444842100143433
a1bd8e51-ff39-54b5-8059-386f3f4c3d87,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b3d0688e-7f01-5597-ab0a-0bac865f2ce1,hmi_20241017_0000_3854_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241017_0000_3854_3.png,hmi_20241017.png,3,2024-10-17,E,k,i,Eki,C,r,c,Crc,3854,-6.0,47.0,45.0,15.0,300.0,Beta-Gamma-Delta,25,121,116,224,0.7880970239639282
084fa01e-75c0-5174-b016-1f2938fd7f9b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b3d0688e-7f01-5597-ab0a-0bac865f2ce1,hmi_20241017_0000_3858_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241017_0000_3858_4.png,hmi_20241017.png,4,2024-10-17,H,a,x,Hax,H,x,x,Hxx,3858,-15.0,-33.0,325.0,1.0,20.0,Alpha,2,45,47,224,0.4247260689735412
300fed26-f4e4-5c82-bf76-c1629f5f4e2d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,27ddd9d4-f74f-5f61-ae37-7b8a260e3a0c,hmi_20241018_0000_3859_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241018_0000_3859_0.png,hmi_20241018.png,0,2024-10-18,D,a,o,Dao,C,x,o,Cxo,3859,-12.0,1.0,346.0,7.0,110.0,Beta,10,95,65,224,0.8787806630134583
5a4b0b84-13c6-5eba-accf-2403f009b55f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,27ddd9d4-f74f-5f61-ae37-7b8a260e3a0c,hmi_20241018_0000_3856_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241018_0000_3856_1.png,hmi_20241018.png,1,2024-10-18,D,a,c,Dac,D,r,o,Dro,3856,10.0,19.0,4.0,8.0,190.0,Beta-Gamma-Delta,12,107,66,224,0.8709163665771484
f9244ff5-3a1c-58c8-9a2a-6b8aa8770eaa,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,27ddd9d4-f74f-5f61-ae37-7b8a260e3a0c,hmi_20241018_0000_3857_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241018_0000_3857_2.png,hmi_20241018.png,2,2024-10-18,D,a,o,Dao,C,r,o,Cro,3857,-7.0,-25.0,320.0,10.0,130.0,Beta-Gamma,6,106,68,224,0.8551369905471802
e84ed774-6bc2-5c9d-ba69-45ad12489e36,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,27ddd9d4-f74f-5f61-ae37-7b8a260e3a0c,hmi_20241018_0000_3854_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241018_0000_3854_3.png,hmi_20241018.png,3,2024-10-18,E,h,i,Ehi,E,x,o,Exo,3854,-6.0,60.0,45.0,14.0,300.0,Beta-Gamma,16,100,110,224,0.7520354390144348
08d99896-5017-5772-81fa-4b81c07c0cc8,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,27ddd9d4-f74f-5f61-ae37-7b8a260e3a0c,hmi_20241018_0000_3860_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241018_0000_3860_4.png,hmi_20241018.png,4,2024-10-18,D,a,i,Dai,B,x,o,Bxo,3860,-7.0,-15.0,330.0,6.0,70.0,Beta,6,135,73,224,0.5159752368927002
af6f77ec-12a8-5679-9e78-d80ad6af2ec6,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6258558a-2cb6-5856-b386-0b543d8ea6bb,hmi_20241019_0000_3856_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241019_0000_3856_0.png,hmi_20241019.png,0,2024-10-19,D,a,i,Dai,D,x,o,Dxo,3856,10.0,33.0,5.0,8.0,150.0,Beta-Gamma,5,101,62,224,0.8522621989250183
1dac99a6-6565-5cec-a81e-4a3a1f20c128,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6258558a-2cb6-5856-b386-0b543d8ea6bb,hmi_20241019_0000_3859_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241019_0000_3859_1.png,hmi_20241019.png,1,2024-10-19,D,a,i,Dai,D,s,o,Dso,3859,-12.0,14.0,346.0,6.0,140.0,Beta,7,96,62,224,0.8388203978538513
5ee70361-78fe-5c00-84c6-33a18e979918,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6258558a-2cb6-5856-b386-0b543d8ea6bb,hmi_20241019_0000_3857_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241019_0000_3857_2.png,hmi_20241019.png,2,2024-10-19,D,a,o,Dao,C,x,o,Cxo,3857,-7.0,-13.0,319.0,10.0,100.0,Beta-Gamma,6,114,70,224,0.7811281085014343
025b41fc-8e74-5820-be02-190b1769697e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6258558a-2cb6-5856-b386-0b543d8ea6bb,hmi_20241019_0000_3854_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241019_0000_3854_3.png,hmi_20241019.png,3,2024-10-19,E,a,o,Eao,A,x,x,Axx,3854,-6.0,73.0,44.0,11.0,190.0,Beta-Gamma,7,46,55,224,0.700840413570404
97890304-616b-55ba-9cac-efaf89e978a9,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6258558a-2cb6-5856-b386-0b543d8ea6bb,hmi_20241019_0000_3863_4.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20241019_0000_3863_4.png,hmi_20241019.png,4,2024-10-19,H,s,x,Hsx,H,x,x,Hxx,3863,-2.0,-69.0,263.0,1.0,60.0,Alpha,1,47,56,224,0.6782854199409485
